filename,Class,F0_mean,SpecCentroid,RMS,SpecRolloff85,MFCC1_mean,MFCC2_mean,MFCC3_mean,Onset_max
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_113.wav,pia,114.09127103847032,874.8927292338753,0.07120652,1522.8115609975962,-271.70728,211.95354,-48.148167,4.3964095
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_041.wav,pia,114.51189015044525,874.919122748583,0.04038517,1474.279033954327,-341.36508,212.72935,-39.31207,6.2555513
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_324.wav,pia,333.5756993146669,769.6735895606134,0.04304751,1376.8826998197114,-340.87283,217.87181,-34.69645,3.6633031
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_073.wav,pia,156.5681981572521,862.9044633225162,0.039601915,1530.0997220552886,-324.06454,213.98456,-42.099308,5.198854
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_218.wav,pia,355.22175399371633,922.5545368763569,0.06056763,1662.032001201923,-274.82816,196.91093,-39.37758,6.920668
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_291.wav,pia,87.3539898858074,712.7392312181397,0.012533379,987.9599233774038,-507.59085,217.95207,18.91748,6.926524
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_186.wav,pia,208.92705266470793,850.2569575808868,0.035100564,1359.7389573317307,-401.22458,200.26575,-22.686647,4.74388
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_301.wav,pia,407.4150117703778,815.0637045793832,0.033958383,1351.539776141827,-374.56567,209.22652,-27.400162,5.4434347
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_084.wav,pia,186.83081596044963,917.5739148021422,0.05369763,1429.2249474158655,-330.1028,207.7732,-45.15752,5.660018
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_243.wav,pia,502.56954113054167,838.6928472434155,0.034877535,1271.866924579327,-395.925,203.95406,-17.90337,4.9992304
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_175.wav,pia,133.47307816711935,770.2199696049544,0.032919753,1361.643817608173,-371.7147,216.61545,-28.334747,3.8687313
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_263.wav,pia,455.2625651644201,802.1789522211504,0.029605305,1246.2755408653845,-424.28595,194.85123,-9.378362,6.731954
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_012.wav,pia,270.2990939189111,948.0526927437285,0.041914742,1437.4241286057693,-355.7965,185.88908,-24.786253,7.055747
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_248.wav,pia,191.71270663773328,691.2716351372947,0.01521191,995.7450045072115,-499.99783,200.72446,21.881155,4.9554353
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_305.wav,pia,389.586134774804,988.0785079598642,0.039174903,1729.1990309495193,-366.2631,168.31172,-26.789434,6.4844403
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_034.wav,pia,262.26399065095444,913.1700064595395,0.03673034,1510.3885591947114,-358.74417,191.02016,-36.260166,8.200534
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_070.wav,pia,273.8524152840482,934.5972597143317,0.03962818,1504.5083383413462,-364.631,196.2177,-35.244038,9.007705
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_262.wav,pia,317.9673039301123,745.8542601865038,0.021198926,1157.3268479567307,-462.9232,186.30441,6.6901226,6.7702045
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_267.wav,pia,357.9438362165223,710.5191263177617,0.033139646,1204.1201547475962,-413.9952,198.32744,-8.895971,4.750838
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_212.wav,pia,213.81974371315786,837.4184020702927,0.049259145,1442.5589693509614,-321.06772,205.27815,-29.203352,6.3858004
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_294.wav,pia,103.86397241700757,700.8095043800006,0.027984144,1182.3384915865386,-404.40445,226.64622,-4.599277,6.015128
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_129.wav,pia,458.189945578732,773.966413236203,0.042202048,1212.8162560096155,-385.22037,202.87968,-20.523182,4.8428016
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_318.wav,pia,106.2485676594176,907.9789760500227,0.054625716,1626.502216045673,-274.93454,208.40771,-46.899864,5.6726665
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_229.wav,pia,410.9130311470958,858.8443056007503,0.032202713,1495.812237079327,-379.96506,202.44633,-31.03923,9.031873
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_209.wav,pia,303.211141476742,844.3149137315112,0.04179157,1413.7376051682693,-354.16055,204.31601,-29.906681,6.001182
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_335.wav,pia,277.67867759800293,903.1724650221023,0.0662871,1532.5843224158655,-274.47717,211.6845,-49.440277,5.0528855
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_112.wav,pia,121.3251441672214,938.1544400259492,0.0566087,1570.7643479567307,-296.37805,202.83495,-48.519855,5.660336
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_227.wav,pia,124.31254025845958,799.3659789365842,0.042925533,1443.9669095552886,-329.31174,201.63626,-28.444975,8.080629
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_299.wav,pia,297.83758390111603,809.3734636003277,0.05179412,1327.7704326923076,-330.8407,219.97473,-30.874155,5.3903227
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_037.wav,pia,108.26022708293607,878.7088892144385,0.043484148,1417.4645057091345,-359.04984,190.54353,-24.153498,11.32399
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_075.wav,pia,231.42955013209703,853.8929993653882,0.051182624,1394.27490234375,-327.32697,203.74588,-31.161354,7.2560544
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_210.wav,pia,126.97712309324613,918.128140176682,0.038994823,1596.0244516225962,-333.14252,205.23708,-39.488235,6.9431367
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_131.wav,pia,322.7817751967038,639.9049615906362,0.019200025,927.2528545673077,-472.25906,188.9261,29.981121,6.2146735
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_024.wav,pia,400.07823640730356,863.177719206178,0.051537238,1389.1400615985576,-341.188,207.82372,-32.965904,4.978223
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_298.wav,pia,514.0051075366656,834.3236743621944,0.0392611,1368.3522385817307,-366.10367,220.86362,-32.892517,6.2127542
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_020.wav,pia,465.06603103694323,814.8234219569847,0.028080469,1248.180401141827,-439.71213,176.5951,-9.537275,4.8058434
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_158.wav,pia,611.7699839091373,763.4598175102658,0.024006074,1042.952411358173,-461.3826,207.08696,10.052607,4.9754663
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_164.wav,pia,417.139310351699,708.4242269359784,0.028491577,1169.8326697716345,-416.72693,212.24643,1.767663,4.758923
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_011.wav,pia,99.96835574542716,914.4187140918391,0.048339847,1470.3036733774038,-342.2899,187.28503,-31.562174,9.296234
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_292.wav,pia,605.9391444795017,814.4478915616481,0.022403676,1222.754657451923,-451.15396,205.64212,1.9816775,6.9069037
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_049.wav,pia,508.15891697308996,927.4685519373877,0.029184569,1543.7650240384614,-417.31573,166.59344,-22.066969,6.0859394
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_039.wav,pia,151.74144273673085,824.0357943121073,0.040925466,1351.4569561298076,-350.36533,200.51299,-27.268705,8.076282
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_119.wav,pia,333.53587720525763,681.6001990412879,0.03236835,1121.7970628004807,-401.63174,218.07726,-3.785021,4.853189
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_117.wav,pia,166.92127199373803,681.3502664876588,0.024819514,1169.7498497596155,-422.85513,213.83597,0.19001794,4.292095
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_016.wav,pia,328.3200429458246,888.9926176714254,0.04682055,1556.4364858774038,-318.4619,217.93777,-44.39704,4.760284
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_327.wav,pia,158.1447758357171,898.2605771008521,0.05019336,1547.7403846153845,-298.05362,210.94621,-44.517933,4.859127
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_155.wav,pia,360.4315186336273,753.0874107940042,0.0262742,1074.6724759615386,-444.6967,217.90634,-0.36233804,3.9523168
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_148.wav,pia,445.1593940778796,753.5854286789782,0.022829613,1291.9921875,-453.832,178.31546,18.194859,6.228795
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_306.wav,pia,371.307003946646,857.809999343419,0.042266686,1530.3481820913462,-360.36343,189.58134,-34.588562,5.651409
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_122.wav,pia,413.97480075374006,775.0885591662023,0.020971768,1222.6718374399038,-468.11563,204.75797,-5.93142,5.500213
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_125.wav,pia,219.186100525655,752.441694770674,0.022807846,1128.008563701923,-461.34048,207.80896,3.1211624,5.911022
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_196.wav,pia,126.28085599867302,867.794814599876,0.051250458,1416.9675856370193,-321.8801,200.5661,-35.25589,5.9860277
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_086.wav,pia,128.56093765307287,874.4274892418673,0.05039854,1461.8560321514424,-319.0997,208.02995,-41.954193,6.663728
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_328.wav,pia,86.36480782969059,920.7773991485005,0.06675976,1482.9751352163462,-281.43478,203.00226,-47.31241,4.6328664
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_272.wav,pia,133.1256394768953,670.2398999056618,0.019221937,962.6169996995193,-465.8589,197.66101,21.498121,5.319443
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_044.wav,pia,192.86912491965035,721.8889959335581,0.021100396,1174.7190504807693,-446.31934,205.66254,2.1363406,4.006817
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_285.wav,pia,259.07854035778115,652.9564736062397,0.013500363,1026.05712890625,-511.87805,198.05472,17.503344,4.570678
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_274.wav,pia,237.53651853773906,756.754629727974,0.014878528,1126.6006234975962,-471.09814,193.79529,18.010748,5.7161455
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_007.wav,pia,122.30931627997325,839.2336111166987,0.049237177,1523.8882211538462,-307.15845,205.70174,-34.062393,9.149393
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_097.wav,pia,260.4261825979254,792.0659297661871,0.032719273,1259.4439227764424,-394.03427,221.41231,-18.695068,5.8948507
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_033.wav,pia,124.25695356677367,816.096580339843,0.044254523,1436.1818284254807,-326.28806,202.52069,-24.48631,8.023595
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_269.wav,pia,223.3648718269802,874.4009754583822,0.018049672,1450.9237905649038,-455.09125,198.08838,-19.184465,9.019782
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_005.wav,pia,134.20746243312803,967.7647040413938,0.056030538,1563.5590069110576,-320.55075,186.59627,-36.088463,9.743921
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_163.wav,pia,243.40918118885062,644.7529132829012,0.027122134,1051.4828725961538,-427.26035,200.74365,14.187589,3.2563148
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_067.wav,pia,213.95624395906006,744.1841460776163,0.021925434,1201.552734375,-447.6606,209.1918,-4.7969413,5.9572525
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_203.wav,pia,104.82268731841911,893.4803105908403,0.04949974,1441.64794921875,-329.17834,199.19002,-33.814625,5.562699
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_009.wav,pia,296.85481890485516,829.6189400053302,0.060726546,1431.3782677283655,-304.65173,206.4097,-38.696148,4.7085915
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_004.wav,pia,364.0563976636764,919.7569841546411,0.039253205,1519.8300405649038,-365.55316,185.30435,-25.938793,11.884827
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_320.wav,pia,122.67116845277604,811.608245534438,0.044720475,1466.5767728365386,-321.47513,222.68861,-41.603237,4.682338
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_234.wav,pia,195.2667738275583,838.9187548264075,0.04142354,1372.74169921875,-342.8684,215.4955,-37.059742,4.4075837
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_029.wav,pia,192.42582823405507,843.6453409746064,0.03324742,1450.1784104567307,-368.50284,194.92332,-24.657795,8.362301
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_185.wav,pia,248.1921370512577,927.4253586465294,0.047967914,1442.9730694110576,-349.72778,194.90327,-43.245922,5.0768776
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_289.wav,pia,174.64328504676573,549.6446388540261,0.014604468,796.2315955528846,-514.87427,214.60457,31.308908,3.7495139
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_143.wav,pia,216.9412769277921,851.7568125498394,0.03310864,1486.7848557692307,-362.12723,204.29369,-29.559978,4.629452
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_060.wav,pia,221.03470432639065,901.118813348346,0.052302442,1527.449481670673,-318.7649,197.77014,-37.38529,5.905007
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_184.wav,pia,411.7544669950481,904.4191278918378,0.05075302,1530.0169020432693,-344.4569,190.66791,-38.599117,5.5338717
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_053.wav,pia,569.2557479911368,972.1180299610835,0.031760655,1441.4823091947114,-389.18088,188.47212,-28.32861,7.4758716
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_076.wav,pia,284.1578024434862,832.9599252274169,0.037594523,1399.989483173077,-348.20685,217.58563,-36.69898,4.672317
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_032.wav,pia,136.88643335916055,894.3296152613227,0.04196341,1472.7054537259614,-341.26874,197.17915,-31.036888,7.9111404
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_019.wav,pia,510.4774468711756,796.5807299215799,0.028743241,1246.6068209134614,-453.76828,179.09009,-6.9635496,7.786635
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_026.wav,pia,355.3777440150315,894.9262488611823,0.061607003,1513.2044396033655,-310.7678,196.7518,-38.039867,4.3523216
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_092.wav,pia,351.0108396519009,924.747757671506,0.048180517,1522.728740985577,-325.45532,191.05637,-36.17038,5.6821814
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_156.wav,pia,284.42626529683514,696.1476134798174,0.014312322,976.4479417067307,-513.2924,217.31827,18.72181,4.2151685
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_322.wav,pia,229.26135874860114,791.2963269848647,0.037379853,1405.4556039663462,-343.4471,202.1911,-28.570704,5.5613933
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_183.wav,pia,280.1665809064968,809.8866307127233,0.025012087,1336.3008939302886,-423.79297,204.3631,-20.519718,5.563549
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_172.wav,pia,117.3108305073618,827.3505755405694,0.023800883,1360.0702373798076,-409.50558,193.79066,-4.482775,5.658641
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_325.wav,pia,220.27226520958976,832.0323913978673,0.041029237,1425.0839468149038,-341.7526,210.90376,-36.21999,4.631798
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_221.wav,pia,336.7030958244084,757.8686635073176,0.05190957,1379.0360201322114,-325.93887,211.91078,-31.206024,5.386024
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_002.wav,pia,214.0430081864169,1002.0843008680879,0.036736436,1622.0299353966345,-364.3068,180.7984,-33.61035,10.075663
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_123.wav,pia,384.38976209845026,849.7236736129682,0.036638312,1317.2522911658655,-395.22302,202.8642,-17.349888,5.711163
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_191.wav,pia,124.02947333502964,646.3590642187968,0.014490067,957.8134390024038,-490.36887,222.28644,26.006975,4.574272
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_257.wav,pia,224.44515623594066,593.4536770900528,0.01207753,824.8873197115385,-521.37616,212.27599,37.129646,4.025494
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_083.wav,pia,170.58678298683415,898.1100154809303,0.053007483,1498.0483774038462,-311.99496,210.70833,-45.50791,5.8633866
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_181.wav,pia,250.26348586852092,808.4708714970133,0.039050557,1386.9039212740386,-347.8883,212.00493,-28.988827,4.7366524
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_334.wav,pia,118.55343157800014,895.4877487516646,0.066185996,1586.251690204327,-267.1748,210.70428,-48.680027,5.921428
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_134.wav,pia,174.93605683259167,809.2423774477797,0.024325741,1321.7245718149038,-415.324,208.02216,-17.586588,6.601852
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_145.wav,pia,135.9728264756631,802.8525514954189,0.032572366,1267.8087439903845,-395.7053,211.48717,-20.258661,4.42559
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_106.wav,pia,367.98522169860087,932.6664507150805,0.05156334,1511.1339393028845,-326.23978,193.31036,-40.64837,5.987152
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_314.wav,pia,401.45326320517034,880.8032142383123,0.0463615,1500.7814378004807,-332.9767,204.86269,-39.46661,6.1474447
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_047.wav,pia,441.47359520367587,946.3781150817878,0.023659239,1439.6602689302886,-432.67343,182.32828,-21.844828,7.317538
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_151.wav,pia,276.9698189761312,810.5006918048665,0.031537846,1273.5233248197114,-401.05652,209.42172,-19.657108,4.8934975
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_166.wav,pia,158.3046046621456,694.7546049521948,0.021971175,1008.4164663461538,-464.36163,214.41837,12.911451,3.7467144
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_116.wav,pia,186.24557130702811,620.3617606920541,0.023003979,1009.6587665264423,-442.9747,206.07549,19.25461,4.272913
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_197.wav,pia,155.48871931378642,858.56596177879,0.049043104,1497.0545372596155,-315.02292,206.30006,-38.417507,6.0298395
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_309.wav,pia,441.7048180282432,973.6966726752875,0.046050522,1587.742450420673,-320.93118,195.43489,-49.90153,5.1747265
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_317.wav,pia,105.21985655471993,923.8575243625264,0.05461388,1582.9388897235576,-288.39032,206.75899,-43.878044,4.509102
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_030.wav,pia,267.850266658002,893.6204929331393,0.038904212,1491.5884164663462,-366.7384,189.30244,-28.103725,12.686463
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_141.wav,pia,105.9677686542616,891.3513526725835,0.041123375,1567.7000075120193,-345.9129,206.25589,-46.62117,4.2669783
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_242.wav,pia,423.80617187233105,830.3750111072104,0.037052535,1442.5589693509614,-355.79407,212.95857,-36.011234,4.84402
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_001.wav,pia,159.45457954236485,813.6394416223457,0.040626053,1462.435772235577,-337.35495,202.33621,-22.749773,15.145989
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_193.wav,pia,159.56177657245513,630.9562450779396,0.016837398,949.3657977764423,-462.8018,163.99117,47.058544,10.239302
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_050.wav,pia,408.42007853475997,853.1046964352782,0.044334598,1321.1448317307693,-352.61157,210.83269,-31.839033,7.9206424
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_130.wav,pia,81.5702018819177,724.1052270367679,0.02537181,1160.4740084134614,-409.78745,215.96025,-8.300236,4.2671256
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_028.wav,pia,428.3372503981489,915.2279569363002,0.03495711,1427.7341871995193,-395.5094,180.34398,-17.415764,5.823315
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_096.wav,pia,278.84247627181355,804.9519601919392,0.050288208,1377.5452599158655,-308.12347,231.41168,-39.69311,3.595457
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_302.wav,pia,267.9566701175962,817.5886635107304,0.034057125,1322.7184119591345,-371.80127,214.26079,-21.221592,8.411251
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_071.wav,pia,145.38399132515613,914.5193168081972,0.050173208,1344.417255108173,-343.5738,195.67355,-35.06144,6.805584
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_077.wav,pia,259.89229949533,924.5142797248662,0.05280376,1478.7513146033655,-333.62308,199.20905,-46.32955,5.956545
MIDI-Unprocessed_Chamber4_MID--AUDIO_11_R3_2018_wav--1_chunk_072.wav,pia,307.47336548495497,867.777781828918,0.041643087,1433.780048076923,-333.10883,209.85573,-37.919693,5.068694
